country,Group,year,varName,Name,type,Units,Nominal,NageGroups,last age,single,status,age0,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,age11,age12,age13,age14,age15,age16,age17,age18,age19,age20,age21,age22,age23,age24,age25,age26,age27,age28,age29,age30,age31,age32,age33,age34,age35,age36,age37,age38,age39,age40,age41,age42,age43,age44,age45,age46,age47,age48,age49,age50,age51,age52,age53,age54,age55,age56,age57,age58,age59,age60,age61,age62,age63,age64,age65,age66,age67,age68,age69,age70,age71,age72,age73,age74,age75,age76,age77,age78,age79,age80,age81,age82,age83,age84,age85,age86,age87,age88,age89,age90,age91,age92,age93,age94,age95,age96,age97,age98,age99,age100
Kenya,Africa,2005,C,Consumption,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,625.0059993,612.0705859,602.5607833,621.911321,648.9356485,684.0115972,751.4521416,815.2789596,852.4342908,886.3520335,907.4657803,949.1150176,982.5602132,1025.078243,1082.070147,1128.974964,1187.388028,1229.830808,1260.398029,1296.472026,1308.658383,1361.043083,1364.52865,1397.507612,1422.270841,1434.738659,1434.866111,1458.33215,1466.734849,1470.32731,1484.752023,1482.05423,1484.032406,1484.563815,1480.764248,1456.549292,1455.263459,1443.373621,1430.320899,1422.556014,1398.71388,1388.848916,1357.435191,1336.137043,1320.7156,1306.286492,1298.411443,1278.527759,1265.082712,1251.931517,1254.408461,1243.415111,1236.180273,1225.343294,1210.01907,1215.049133,1204.465217,1203.035324,1212.65413,1212.997185,1221.524583,1214.264798,1209.611932,1203.325112,1208.185508,1211.095251,1208.629175,1234.636173,1236.157882,1237.11447,1228.944402,1236.292726,1227.995568,1227.543723,1238.960037,1240.197331,1236.442621,1220.216362,1187.990516,1182.530965,1148.950724,1128.67785,1095.26029,1080.038812,1143.938163,1134.072523,1121.022726,1125.050446,1124.43057,1126.56089,1115.992198,1115.992198,1115.992198,1115.992198,1115.992198,1115.992198,1115.992198,1115.992198,1115.992198,1115.992198,1115.992198
Kenya,Africa,2005,YL,Labor Income,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,0,0,0,0,0,0,1.367202222,1.422786448,1.937468157,3.004302106,11.73959199,18.94074718,30.20311783,50.87563979,75.68109909,118.7563223,173.4118505,238.8040864,353.9990018,479.8461621,653.4908704,805.0202868,948.4915963,1131.312709,1352.801158,1514.789852,1702.283458,1957.418796,2119.677977,2315.853651,2511.911785,2691.023677,2809.435627,2948.560816,3091.085509,3105.73327,3199.885605,3133.848254,3082.809607,3178.064456,3121.619887,2967.515758,2804.896822,2915.718707,2764.751615,2549.599027,2518.934211,2503.413292,2426.851441,2341.405734,2067.236937,1888.648441,1798.287301,1670.08358,1435.289902,1306.97913,1216.149007,999.8415174,766.659599,674.2854601,575.5624901,529.2775986,576.7858608,543.99547,502.6647494,360.9194858,325.6606596,285.4077482,281.2478651,273.9478028,258.7763422,217.779367,200.7346104,85.39872559,48.58033546,43.73530914,56.93558343,47.67350359,45.4631948,44.04807758,43.02095016,40.41483823,32.30567392,32.03020666,29.34413971,31.11806253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,Americas,2004,C,Consumption,Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,3566.873221,3572.46272,3662.740873,3763.267463,3872.402059,5670.090743,6018.667691,6671.70674,6014.378547,6335.345617,6555.264848,6696.580938,7697.455639,7538.330889,7856.063532,8069.035904,8149.73954,8189.591894,8522.295979,8857.020794,9421.619867,9385.574163,9388.865777,9492.314375,9399.650957,9456.588596,9518.576595,9515.716513,9597.07389,9573.910877,9622.416874,9635.93229,9699.056921,9771.829032,9748.980883,9793.42736,9879.560031,9796.280475,9791.662213,9802.426792,9843.306145,9905.924992,9921.18595,9856.350345,9913.887723,9846.839995,9904.563035,9893.497416,9943.683565,10008.8799,10082.87458,10065.43986,9998.418678,10032.7593,10102.97441,10066.61585,10200.7586,10158.91645,10153.71413,10047.95437,9930.626402,9753.22732,9681.280783,9649.3856,9547.214175,9403.645378,9292.859566,9331.085366,9225.157368,8989.056087,9041.024679,9112.864481,9125.936268,9204.822396,9141.865676,9067.840822,9198.360904,9194.765458,8935.237505,8926.833351,8913.951753,8774.141796,8564.489599,8691.845236,8692.818188,8885.31325,8861.123868,8737.867661,8721.091714,8694.727791,7469.109896,7469.109896,7469.109896,7469.109896,7469.109896,7469.109896,7469.109896,7469.109896,7469.109896,7469.109896,7469.109896
Mexico,Americas,2004,YL,Labor Income,Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,0,0,0,0,0,0,3.135963752,4.780728923,6.604228313,11.31311828,25.63415632,60.17708093,129.9770839,254.772965,453.7710246,743.3086059,1121.657631,1594.592375,2137.067815,2738.622816,3375.97072,4054.907742,4731.964561,5424.54813,6105.050234,6743.044042,7275.500746,7773.656963,8186.662528,8563.961102,8906.992988,9328.366813,9691.658701,10127.27272,10471.98766,10796.87743,11000.60086,11257.45075,11348.83631,11426.9791,11466.00737,11514.9749,11443.45154,11362.23069,11306.85057,11162.6693,10889.87021,10560.83626,10233.56713,9881.24852,9617.527412,9381.990575,9200.111398,9049.635278,8835.763686,8525.947805,8283.785654,8002.019399,7583.355625,7135.513281,6708.911917,6222.475903,5679.300716,5251.289169,4913.558646,4580.81187,4274.039401,4050.473537,3756.987304,3370.900897,3004.747028,2655.015149,2318.66267,2062.540388,1865.926671,1672.454068,1462.436056,1253.490445,1065.502342,910.313266,769.0187382,662.5773495,606.3895529,532.8997116,469.4860755,434.8529329,416.3259097,328.590938,244.30195,166.694812,21.86190649,21.86190649,21.86190649,21.86190649,21.86190649,21.86190649,21.86190649,21.86190649,21.86190649,21.86190649,21.86190649
Mozambique,Africa,2008,C,Consumption,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,371.3373649,383.9794703,396.6689466,409.4250989,422.5622619,460.0487903,516.6322857,568.4271088,601.6856977,636.9649003,671.5704039,708.4360432,753.659683,799.9635811,847.2258924,902.9300249,951.3758148,1003.601958,1044.330116,1082.269247,1130.534454,1177.50185,1195.379261,1220.347414,1223.478223,1243.975838,1248.560854,1233.171895,1201.750224,1183.458701,1160.277813,1131.298593,1098.916803,1086.283074,1060.440858,1035.738875,1016.413751,1012.60318,990.5963988,983.4368253,971.7088482,973.96223,971.4456484,955.5837432,949.8361534,930.2756105,910.7795582,904.0857911,872.04125,876.6833651,867.6218151,871.3799965,863.1077369,838.9934281,828.7960146,810.5465898,802.2470406,796.881957,780.1025829,763.0802714,772.9693936,761.0142866,731.499863,720.0654794,705.5069166,726.3081076,725.7054569,717.1211866,708.9577984,690.2675988,676.7697236,648.8139055,648.9532093,645.7840334,629.2264801,646.0254242,612.0965575,617.346697,603.2862765,593.1045695,693.9554078,701.4320718,709.2472345,698.7367598,704.3094367,746.4107843,752.4767024,758.5426204,764.6085384,770.6744565,776.7403745,776.7403745,776.7403745,776.7403745,776.7403745,776.7403745,776.7403745,776.7403745,776.7403745,776.7403745,776.7403745
Mozambique,Africa,2008,YL,Labor Income,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,0,0,0,0.240092944,0.693933833,1.147774722,1.810398527,3.023883414,10.00685268,114.0815127,143.553377,176.1484295,212.0299686,250.8171263,288.2974462,331.6206598,382.5842926,441.4395274,501.3810769,567.2108171,643.007142,725.3078765,822.6155604,920.3392531,1016.812967,1099.848269,1190.727976,1260.687135,1328.71421,1389.59656,1436.26222,1479.923306,1508.285578,1523.851468,1534.06654,1538.794832,1547.429349,1554.955009,1557.877526,1552.923837,1529.171139,1506.179622,1471.383907,1433.231363,1404.288423,1370.563258,1335.719369,1297.95521,1251.586306,1202.893685,1164.1432,1133.986538,1104.9182,1074.159927,1035.124907,988.8066976,946.8131143,892.5205281,841.5167384,788.2906917,736.0474358,682.5014868,627.0282084,566.8418335,511.4804498,465.8976843,411.4483093,360.0611922,318.4704916,278.2098076,241.3690119,204.1138144,175.8338996,145.3953615,121.2080363,101.4781982,79.83719415,66.16229686,56.15321497,48.22784757,41.26485183,35.01321797,29.44944526,23.18196325,17.21498721,12.32533338,7.413905978,2.502478581,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,Africa,2009,C,Consumption,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,814.1321727,829.4995654,845.6340923,1142.554931,1322.774166,1372.268605,1426.121845,1516.033107,1568.409351,1804.813154,1579.340022,1838.348504,1657.374453,1785.464966,1858.222281,1768.574068,1938.234565,1870.528656,1827.292052,1777.616606,1667.244212,1745.148143,1703.344468,1760.848932,1740.317165,1717.399914,1747.123856,1724.43974,1704.688259,1665.258767,1632.659401,1617.938527,1618.051228,1650.250836,1659.751773,1644.562505,1624.706501,1617.516715,1610.334767,1639.362987,1708.928021,1791.99309,1815.687625,1893.950555,1867.215461,1882.653317,1931.505943,1962.321608,2012.490856,2031.680897,2010.118776,1998.462875,2000.389947,1995.780257,1989.725009,1971.372237,1969.679284,1945.824518,1910.333524,1852.236867,1791.045323,1742.701594,1696.759031,1695.083477,1693.479192,1682.758579,1699.674892,1718.136439,1723.104407,1721.818557,1721.501823,1732.106662,1738.189679,1665.760754,1694.51067,1631.442153,1639.090093,1642.262657,1610.249111,1610.854255,1629.350676,1641.936134,1624.42353,1632.997561,1645.094784,1585.796377,1564.522533,1524.024537,1480.948134,1465.198242,449.29876,449.29876,449.29876,449.29876,449.29876,449.29876,449.29876,449.29876,449.29876,449.29876,449.29876
Nigeria,Africa,2009,YL,Labor Income,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,0,0.159524299,1.236066412,7.350058306,19.41344906,31.762103,51.95299505,54.95470015,69.89188733,77.33345653,116.0613081,141.8507224,150.4058607,264.67496,285.8275181,388.342484,480.6235299,556.2585971,640.01002,700.3792064,868.47768,915.444168,1107.517971,1191.021636,1200.14059,1317.44642,1415.57363,1532.46895,1627.306962,1700.544655,1785.676377,1770.435745,1849.354608,1833.676102,2006.186936,2301.670787,2448.353063,2525.340617,2552.960007,2743.738835,2752.003026,2900.192991,3059.802624,3114.924898,3182.688057,3015.683404,2853.016002,2753.719795,2712.455339,2604.229129,2591.104069,2553.358875,2350.814361,2222.469106,2081.938675,2111.548624,1944.789498,1954.199979,2109.057605,2028.631435,1865.149284,1667.913312,1628.680579,1540.327017,1669.897112,1549.661231,1493.570885,1456.533682,1268.395298,1097.109713,1023.32473,955.2053472,860.2345654,729.5099985,607.8104097,785.5433926,596.311738,621.9209508,643.3138367,673.6482852,575.9181352,540.9982177,503.5130044,417.3531878,313.931274,354.9297056,234.8175012,117.2571097,18.35039085,0,0,0,0,0,0,0,0,0,0,0,0
Peru,Americas,2007,C,Consumption,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,2152.41327,2122.622749,2123.930889,2419.873945,2582.5357,2737.945621,2925.674416,3026.922341,3089.423111,3166.13644,3347.582511,3482.972004,3680.093949,3814.886314,3971.416671,4116.002398,4162.238935,4254.312836,4540.492346,4627.65435,4758.760714,4853.995972,4829.830974,4819.476301,4731.145978,4704.959466,4769.006423,4712.819771,4847.87209,4680.520315,4730.870054,4710.030509,4686.452615,4698.310902,4728.015098,4713.833481,4736.003282,4737.056526,4761.748598,4793.980265,4798.50566,4786.04218,4835.153705,4843.766037,4897.649379,4935.498464,4933.832696,4949.746578,4926.745605,4938.286303,4979.72182,4966.235722,5003.556493,5038.335343,5052.780883,5058.318455,5078.887834,5093.318543,5126.078525,5148.262319,5172.813982,5218.02248,5227.854929,5204.745302,5192.930284,5182.251706,5171.323921,5164.189145,5168.976598,5184.011714,5198.597234,5222.562082,5253.821225,5290.176206,5333.702627,5378.028332,5415.166382,5441.805795,5465.576623,5478.282255,5489.071535,5493.245943,5495.815396,5486.08921,5457.008254,5416.975495,5383.437966,5361.877158,5337.164491,5302.957148,5597.002063,5597.002063,5597.002063,5597.002063,5597.002063,5597.002063,5597.002063,5597.002063,5597.002063,5597.002063,5597.002063
Peru,Americas,2007,YL,Labor Income,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.0947478,605.1143534,940.1747964,1279.808556,1621.31773,1969.036764,2329.77485,2703.971604,3084.992228,3465.378779,3836.672943,4193.785972,4542.202791,4895.250945,5244.780629,5566.136051,5833.912334,6040.728426,6193.834725,6308.980713,6400.892895,6466.178129,6514.464357,6549.241734,6568.259271,6582.872728,6632.209068,6715.939204,6792.119506,6839.287128,6855.409937,6835.740553,6773.384652,6675.748863,6547.46469,6387.370037,6220.024316,6044.895302,5859.980241,5669.232117,5488.36979,5321.948023,5151.346784,4964.674933,4754.905789,4522.376928,4259.238681,3967.750179,3663.040295,3342.266641,3008.223809,2664.191672,2331.714508,2019.415199,1742.275475,1513.694085,1320.3325,1156.858955,1032.245204,945.6598225,867.957502,791.8601096,727.7126449,666.2757742,598.2626475,531.0386881,468.3672822,401.1583143,333.2178048,276.6602816,236.6110774,203.4548173,170.1224036,134.8828891,100.5208739,72.16322974,30.85786371,30.85786371,30.85786371,30.85786371,30.85786371,30.85786371,30.85786371,30.85786371,30.85786371,30.85786371,30.85786371
Philippines,Asia Pacific,1999,C,Consumption,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,1034.100802,989.348031,980.2104471,977.8159316,985.9473896,1008.231383,1323.390444,1462.678187,1541.564583,1536.64407,1647.160437,1671.306176,1694.850276,1783.552318,1824.813481,1923.995119,2001.140135,2169.896784,2295.715452,2328.339046,2380.812405,2299.637894,2277.296352,2263.043114,2258.398724,2208.475267,2223.590363,2227.286599,2219.004679,2206.461899,2193.71803,2177.319036,2162.835975,2149.749324,2138.859377,2131.105753,2123.568629,2118.562378,2113.876665,2110.285398,2110.000015,2113.548092,2119.309047,2127.600849,2138.673182,2147.032705,2153.568451,2158.528346,2163.991989,2167.567284,2172.006092,2176.876321,2181.621738,2186.542474,2192.90069,2199.181301,2205.28539,2211.979461,2219.065636,2224.260427,2230.855748,2237.98305,2245.017119,2251.952723,2259.614139,2264.983338,2270.611784,2275.216538,2278.956574,2281.585772,2284.0387,2285.828122,2288.229586,2289.785326,2295.207024,2301.167057,2307.128883,2312.568534,2318.285148,2317.588337,2315.595071,2311.017457,2304.646536,2296.729911,2290.511875,2284.159953,2277.754952,2271.341227,2264.899883,2258.435805,2251.971727,2251.971727,2251.971727,2251.971727,2251.971727,2251.971727,2251.971727,2251.971727,2251.971727,2251.971727,2251.971727
Philippines,Asia Pacific,1999,YL,Labor Income,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,0,0,0.039838628,0.082332984,0.140297719,0.598887172,3.030041972,6.332823816,9.589894558,12.45929572,16.1175376,22.48850773,34.27789892,56.64270293,95.40014259,153.7665461,236.0249334,347.2939575,490.8744659,669.4935454,878.4728385,1110.369691,1358.404697,1600.243166,1824.920117,2016.673899,2181.005609,2308.350123,2417.420609,2507.94017,2599.534513,2701.650971,2806.766063,2912.645168,3008.975553,3105.707657,3177.675571,3249.494563,3305.884607,3364.22359,3401.717925,3435.25926,3441.860483,3434.587166,3414.167915,3383.492405,3335.078723,3300.734406,3269.492341,3234.263324,3197.464181,3174.543558,3110.338216,3024.378955,2920.941328,2813.189694,2670.113228,2554.804702,2444.479379,2332.077474,2202.573876,2081.594631,1944.296404,1795.316067,1641.050185,1500.357182,1361.486657,1238.41575,1137.00806,1054.915656,976.8866106,909.9253496,842.84726,764.9890073,689.5090796,623.5183203,553.5168539,488.3552557,435.8087697,381.1816356,318.3695699,266.8736716,220.073756,183.4101292,163.610075,157.2504671,146.5244684,133.0309503,110.7038013,75.81059579,40.91755582,40.91755582,40.91755582,40.91755582,40.91755582,40.91755582,40.91755582,40.91755582,40.91755582,40.91755582,40.91755582
Senegal,Africa,2005,C,Consumption,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,717.5231156,737.0169924,756.5108693,784.7552616,820.2309788,845.5148769,895.7152674,966.4459772,1021.769487,1088.37318,1116.897501,1207.437012,1240.872462,1330.838236,1383.584974,1417.356131,1500.468826,1547.531744,1592.80789,1670.230495,1624.543016,1754.680574,1760.752666,1810.259822,1825.161029,1768.830422,1801.15776,1805.32675,1806.810932,1819.430648,1780.353885,1811.533348,1797.77463,1801.570674,1800.903719,1736.363199,1780.627179,1776.807702,1781.369862,1770.29692,1776.77377,1804.926595,1808.258936,1876.400198,1896.185468,1818.734559,1920.491056,1929.916365,1914.962781,1892.076274,1848.49788,1840.611641,1815.754407,1808.188575,1761.166811,1704.156931,1758.82864,1707.515547,1673.183576,1645.15593,1639.287484,1664.708814,1659.888303,1652.956455,1671.049526,1616.178217,1651.741405,1628.651331,1609.824248,1617.505468,1600.486433,1609.57353,1608.741085,1578.271138,1573.358797,1565.69184,1575.917362,1570.206596,1559.930514,1563.511014,1594.371505,1594.761736,1580.536341,1572.163269,1564.025792,1482.783862,1448.847543,1414.911224,1379.214945,1322.600965,1265.763179,1265.763179,1265.763179,1265.763179,1265.763179,1265.763179,1265.763179,1265.763179,1265.763179,1265.763179,1265.763179
Senegal,Africa,2005,YL,Labor Income,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,0,0,0,0,0,53.58129833,104.0813619,154.8656004,301.2383583,595.9813888,746.6185671,759.500679,772.382791,785.2649029,859.5095381,933.7541733,1007.998808,1082.243444,1160.440353,1289.584831,1368.458479,1446.261728,1512.078338,1571.098553,1673.974975,1833.340117,1948.023534,2034.507747,2237.893999,2421.797931,2575.772167,2597.963864,2649.223179,2647.409728,2642.578779,2648.261673,2756.560706,2734.69183,2830.157638,2878.366235,2966.133143,2931.007599,2896.813919,2821.918727,2704.325765,2597.834195,2570.009102,2554.029105,2631.541652,2587.907899,2578.428224,2515.51054,2753.678703,2612.120953,2641.796954,2455.361383,2413.93647,2375.677612,2451.9837,2383.337347,2316.087227,2256.065903,2138.865417,1968.212379,1897.115613,1959.910861,1832.11894,1523.551734,1508.14975,1303.420504,1237.943267,1176.208808,1155.184369,857.7318337,826.7214851,817.5889106,794.5911436,782.1565687,769.0161394,774.6206047,626.0884753,616.4194578,617.8176781,610.4722736,595.5362056,580.6001376,565.6640696,550.7280016,540.7888076,533.1302061,525.4716046,525.4716046,525.4716046,525.4716046,525.4716046,525.4716046,525.4716046,525.4716046,525.4716046,525.4716046,525.4716046
Slovenia,Europe,2004,C,Consumption,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,8339.413769,8290.995406,9829.885449,11774.04612,12088.45818,12915.46819,14558.65844,14440.12246,14470.13359,14345.80818,14871.11548,14729.40933,15463.90568,15656.37269,15873.50284,14824.76564,14528.74555,14508.82129,14194.16761,12627.86441,12041.81182,12431.75391,12582.31635,12760.56286,12891.84001,12996.94768,13243.33972,13295.04867,13341.16482,13412.33549,13297.35948,13229.53133,13104.49224,12987.27303,12852.62556,12681.88562,12574.93847,12510.94841,12492.37616,12511.8086,12542.2859,12566.56478,12552.53095,12532.16473,12531.37412,12440.93986,12503.16093,12543.01325,12579.33331,12642.22546,12708.86495,12772.40752,12822.95732,12887.81055,12978.19188,13031.2643,13076.95131,13123.53341,13188.40832,13233.90459,13273.11746,13326.42736,13425.42452,13557.3823,13723.88858,13864.42642,14000.95589,14148.84334,14281.21413,14373.60431,14435.61348,14558.03043,14720.39804,14879.98793,15033.98631,15233.08257,15387.86729,15513.20423,15626.62799,15751.86607,15858.124,15949.21689,16027.60222,15976.38362,15908.19801,15838.16452,15765.10148,15690.47469,15609.1282,15542.56542,15351.54082,15351.54082,15351.54082,15351.54082,15351.54082,15351.54082,15351.54082,15351.54082,15351.54082,15351.54082,15351.54082
Slovenia,Europe,2004,YL,Labor Income,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.56981649,629.428119,1065.521369,1742.671154,2633.483411,3859.373612,5412.121904,7271.955247,9548.610823,12033.76748,14928.13199,17656.81455,19762.54423,21326.76656,22568.52562,23555.35827,24891.7382,26226.50431,27375.2245,27788.30458,27426.14158,26897.91788,26132.04997,25684.59874,26133.73581,26755.97108,27128.74915,27314.6921,26869.10941,26210.55808,25547.92596,24906.50602,24581.52211,24202.04849,23680.72314,22833.12445,21658.72208,20243.75275,18450.48399,16316.65943,14508.30876,12686.37046,10756.78191,8862.410157,7203.709113,5694.840894,4192.454153,2961.823283,2234.611282,1855.830015,1567.999327,1290.690843,1073.887591,951.1006163,854.1930371,723.3191625,549.7467787,449.7918765,342.6882384,272.1008921,245.54764,237.8557957,65.86315206,54.72179585,33.08646449,26.37913077,20.49137485,15.99720994,12.23500844,55.89314866,4.488565635,0.642486841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,Africa,2005,C,Consumption,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,2712.491599,2851.033295,2910.819319,2983.405013,3170.144332,3317.343108,4083.009184,4354.410721,4259.79751,4437.660223,4514.809479,4577.648209,4650.554152,4912.030522,5358.02254,5645.139571,5721.162786,5865.820224,5792.462315,5522.783413,5430.437778,5416.235724,5593.651637,5639.284678,5747.870086,5881.14057,6128.590507,6402.04526,6556.868052,6796.396966,6991.349149,7268.646901,7404.621432,7614.793236,7732.572919,7913.366952,8034.227749,8134.11992,8121.333164,8174.61863,8225.163893,8307.295102,8393.509499,8407.644404,8380.500635,8421.580444,8442.02479,8589.396605,8644.484769,8661.747276,8615.850804,8575.166141,8633.102981,8675.146122,8561.534855,8474.708368,8473.321479,8394.346281,8387.744999,8258.048918,8184.964771,8097.430634,7942.659495,7832.490916,7752.782243,7614.948196,7478.263434,7338.177306,7205.255481,7112.362323,6953.593224,6784.661354,6692.261483,6663.782478,6611.899397,6534.716566,6472.381455,6385.270875,6323.870687,6412.326834,6356.368313,6295.988277,6245.404274,6180.845491,6113.019643,6046.570352,5980.464555,5914.358759,5848.255545,5782.152331,5716.309966,5716.309966,5716.309966,5716.309966,5716.309966,5716.309966,5716.309966,5716.309966,5716.309966,5716.309966,5716.309966
South Africa,Africa,2005,YL,Labor Income,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,1.67146425,1.406615441,1.141766632,1.243057831,3.55625735,11.97166782,47.26771068,135.4635768,290.4047581,504.1434763,819.6945736,1470.79638,2140.051713,2901.439094,3631.71238,4391.67594,4886.531908,5384.502566,5699.525251,6248.061832,7134.712673,8229.895328,8858.158662,9763.280695,10514.285,10810.18825,10788.37767,10943.5672,10771.30112,10658.03851,10876.60655,11195.19072,10981.76476,11149.33557,11327.60376,11117.89684,11130.43824,11570.02009,11774.05808,11626.0096,11359.23361,11605.62724,11321.14453,10971.75179,10996.27932,10717.36482,10610.71383,9873.278819,8592.947764,8288.188575,7352.159834,6486.159953,5408.727928,4522.428329,3281.100624,2609.681021,1963.034305,1509.322971,1171.495387,830.1910254,675.6262411,362.7254707,268.6747632,220.1723855,204.3879349,148.295994,133.2086553,125.2909908,106.059514,67.7947537,61.94869342,53.28918531,46.11075593,47.72654627,35.16009157,9.9803043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,Asia Pacific,2000,C,Consumption,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,4958.6491,4938.76989,4917.655405,5747.731635,6330.445171,6611.820752,6942.933504,8543.613704,8765.861416,8857.879275,9144.085637,9524.644375,9856.902246,10491.77923,10640.37638,10930.62339,11705.35053,12068.20807,12347.50703,11695.84752,11743.91645,11386.88229,10960.92823,10261.34427,10289.66176,10219.18941,10136.53261,10154.66982,10184.23644,10177.58337,10094.1851,10017.92876,9950.146191,9856.909485,9810.346775,9772.029476,9698.543674,9638.519073,9560.450868,9526.474715,9577.355195,9603.529116,9652.636773,9693.343071,9738.870598,9790.616649,9894.797322,10014.72287,10167.30861,10276.65651,10386.27047,10475.49294,10546.5859,10584.43638,10635.05336,10668.17888,10706.63028,10744.93231,10755.43166,10741.91572,10726.12361,10687.18223,10586.44912,10462.6653,10326.42172,10186.97514,10027.72716,9895.518118,9725.869548,9548.049941,9391.140757,9249.113093,9097.031676,8957.742752,8847.449237,8750.18232,8675.162738,8619.045769,8581.031564,8562.225169,8546.094989,8536.643456,8529.813975,8506.499247,8483.352286,8462.693839,8431.783265,8398.358998,8357.10567,8314.437071,8270.59202,8270.59202,8270.59202,8270.59202,8270.59202,8270.59202,8270.59202,8270.59202,8270.59202,8270.59202,8270.59202
South Korea,Asia Pacific,2000,YL,Labor Income,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842.8025274,1519.517557,2474.270562,3663.367154,5051.04779,6518.985049,8013.139019,9442.302,10735.83757,11864.51213,12849.12859,13650.56033,14300.57185,14904.21602,15455.82015,15884.55634,16334.45905,16650.16148,16907.88972,17102.04103,17210.41922,17134.64525,17101.118,16950.7305,16765.37126,16729.4563,16763.1994,16775.41114,16791.82855,16692.32194,16318.39501,15856.39475,15346.61436,14780.90795,14217.80446,13702.45187,13171.74939,12552.80524,11921.78186,11265.91953,10568.62206,9864.269632,9196.448838,8511.310031,7839.5511,7196.881658,6572.25003,5949.177592,5320.165888,4757.144674,4201.235623,3639.54826,3145.35519,2727.456681,2348.359009,2033.754596,1763.981451,1481.650021,1246.637929,948.5694419,681.9659237,462.1950509,317.1847377,220.0078727,94.74926245,113.2859396,105.6389407,80.4302859,54.16467545,26.53324275,6.284379088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,Europe,2000,C,Consumption,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,10570.03721,8522.632763,9012.261581,11444.2198,12423.43919,12856.58974,13497.21124,14303.17666,14118.83817,14499.5758,14869.08493,15375.59111,14736.57926,15686.53441,16104.68166,15856.62031,17419.92351,17994.04386,18815.44887,19135.18569,19550.00181,18664.14792,19067.76338,18007.74886,17567.06051,17832.13036,17408.64909,17187.39474,17314.33994,17132.87782,17196.33778,17301.35724,17486.55544,17507.97297,17856.42609,17486.60439,17579.82836,17641.90172,17662.32023,17017.73506,16935.25656,16629.77884,16727.45807,16720.22128,17093.2031,17271.81165,17695.19104,17674.69643,17514.0636,17517.70421,17466.93522,17630.2083,17561.7171,17632.58884,17663.08006,17638.71794,18077.48659,18120.08665,18295.09378,17904.76966,17978.91188,17959.45043,17937.90966,17711.07992,17782.83674,17886.28642,18429.98991,17889.39052,17497.24953,17783.59147,17499.22146,17986.54072,18295.02866,18853.31066,18319.82636,18188.18748,18643.67348,18238.41755,17461.99181,17046.9879,17368.91991,17725.51042,17563.98251,17418.27691,17762.99535,18553.37391,18418.15043,18298.79334,18403.55149,18019.89855,17709.55738,17709.55738,17709.55738,17709.55738,17709.55738,17709.55738,17709.55738,17709.55738,17709.55738,17709.55738,17709.55738
