country,Group,year,varName,Name,type,Units,Nominal,NageGroups,last age,single,status,age0,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,age11,age12,age13,age14,age15,age16,age17,age18,age19,age20,age21,age22,age23,age24,age25,age26,age27,age28,age29,age30,age31,age32,age33,age34,age35,age36,age37,age38,age39,age40,age41,age42,age43,age44,age45,age46,age47,age48,age49,age50,age51,age52,age53,age54,age55,age56,age57,age58,age59,age60,age61,age62,age63,age64,age65,age66,age67,age68,age69,age70,age71,age72,age73,age74,age75,age76,age77,age78,age79,age80,age81,age82,age83,age84,age85,age86,age87,age88,age89,age90,age91,age92,age93,age94,age95,age96,age97,age98,age99,age100
Kenya,Africa,2005,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,0,0,0,0,0,0,1786.181928,1858.799965,2531.206103,3924.971773,15337.19499,24745.14726,39458.87623,66466.50139,98873.60434,155149.2481,226553.9864,311985.701,462482.1477,626895.2243,853753.4279,1051719.099,1239157.252,1478003.973,1767367.652,1978997.852,2223948.953,2557270.624,2769254.201,3025547.995,3281688.227,3515689.035,3670388.379,3852148.542,4038349.988,4057486.561,4180491.92,4094217.395,4027537.933,4151983.67,4078241.639,3876912.233,3664458.656,3809241.954,3612010.932,3330924.742,3290862.68,3270585.368,3170561.105,3058930.524,2700742.582,2467425.565,2349373.215,2181881.408,1875135.107,1707503.445,1588838.392,1306243.379,1001602.762,880920.5283,751943.8616,691474.9454,753542.135,710703.1147,656706.5774,471523.4168,425459.5083,372871.075,367436.3939,357899.2244,338078.4632,284517.9473,262249.8178,111569.2016,63467.80008,57138.01338,74383.51736,62283.06919,59395.41032,57546.62983,56204.73878,52799.98271,42205.76153,41845.87721,38336.6639,40654.20612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,Africa,2005,C,Consumption,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,816539.3556,799639.8794,787215.7936,812496.3116,847802.256,893627.2444,981734.9725,1065121.546,1113663.144,1157974.994,1185559.057,1239971.721,1283666.211,1339213.91,1413671.007,1474949.826,1551263.598,1606712.986,1646647.545,1693776.433,1709697.305,1778135.319,1782689.04,1825774.419,1858126.349,1874414.935,1874581.446,1905238.662,1916216.372,1920909.743,1939754.917,1936230.384,1938814.773,1939509.033,1934545.086,1902909.447,1901229.569,1885696.086,1868643.351,1858498.913,1827350.348,1814462.261,1773421.787,1745596.812,1725449.461,1706598.547,1696310.186,1670333.138,1652767.852,1635586.466,1638822.471,1624460.204,1615008.247,1600850.272,1580829.933,1587401.46,1573574.099,1571706.015,1584272.508,1584720.692,1595861.315,1586376.766,1580298.027,1572084.608,1578434.474,1582235.91,1579014.103,1612990.957,1614978.994,1616228.73,1605554.941,1615155.162,1604315.336,1603725.023,1618639.871,1620256.334,1615350.992,1594152.189,1552050.718,1544918.087,1501047.166,1474561.661,1430903.275,1411017.168,1494498.503,1481609.533,1464560.62,1469822.638,1469012.8,1471795.957,1457988.485,1457988.485,1457988.485,1457988.485,1457988.485,1457988.485,1457988.485,1457988.485,1457988.485,1457988.485,1457988.485
Mexico,Americas,2004,C,Consumption,Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,4189.12628,4195.690888,4301.718368,4419.782161,4547.955654,6659.25719,7068.644563,7835.608477,7063.607164,7440.568021,7698.852904,7864.822062,9040.30273,8853.418129,9226.580304,9476.706424,9571.489083,9618.293814,10009.03925,10402.15794,11065.25322,11022.91922,11026.78507,11148.28062,11039.45176,11106.32236,11179.12438,11175.76534,11271.31579,11244.11191,11301.07994,11316.95317,11391.0901,11476.55755,11449.72347,11501.92378,11603.08259,11505.27464,11499.8507,11512.4932,11560.50409,11634.04701,11651.97029,11575.8239,11643.39886,11564.65443,11632.44745,11619.4514,11678.39269,11754.96275,11841.86605,11821.38978,11742.67653,11783.00799,11865.47236,11822.77092,11980.31533,11931.17367,11925.06379,11800.85389,11663.05766,11454.71071,11370.21286,11332.75345,11212.75788,11044.14302,10914.03025,10958.92467,10834.51717,10557.22723,10618.26192,10702.63442,10717.98662,10810.6347,10736.69497,10649.75623,10803.04598,10798.82329,10494.01982,10484.14953,10469.02069,10304.82042,10058.59369,10208.16695,10209.30963,10435.38611,10406.97681,10262.21814,10242.51557,10211.55237,8772.121301,8772.121301,8772.121301,8772.121301,8772.121301,8772.121301,8772.121301,8772.121301,8772.121301,8772.121301,8772.121301
Mexico,Americas,2004,YL,Labor Income,Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,0,0,0,0,0,0,3.683043201,5.614743204,7.75635821,13.28672991,30.10612132,70.6751756,152.6520244,299.2189677,532.9329098,872.9812985,1317.334587,1872.774391,2509.886502,3216.384801,3964.920194,4762.300071,5557.471733,6370.878841,7170.096832,7919.390812,8544.736382,9129.797632,9614.853409,10057.97299,10460.84795,10955.73186,11382.40124,11894.00959,12298.86122,12680.4291,12919.69277,13221.35099,13328.67907,13420.45413,13466.29102,13523.8011,13439.80024,13344.41014,13279.36878,13110.03459,12789.64479,12403.20976,12018.84742,11605.06564,11295.3375,11018.71047,10805.10185,10628.37467,10377.19245,10013.32815,9728.919992,9397.998664,8906.297583,8380.327633,7879.304221,7308.007804,6670.073876,6167.394271,5770.74552,5379.949945,5019.659985,4757.092303,4412.406407,3958.965924,3528.935278,3118.191493,2723.161191,2422.357513,2191.44387,1964.219319,1717.562957,1472.16608,1251.382818,1069.120485,903.17665,778.1662021,712.176255,625.8658631,551.3895044,510.7144933,488.9553685,385.914735,286.9212489,195.775284,25.6757898,25.6757898,25.6757898,25.6757898,25.6757898,25.6757898,25.6757898,25.6757898,25.6757898,25.6757898,25.6757898
Mozambique,Africa,2008,C,Consumption,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,425.3734081,439.8551597,454.3911754,469.0035696,484.0524182,526.9938883,591.8112662,651.1431366,689.2414285,729.6543684,769.2955745,811.5258051,863.3302708,916.3721911,970.5119906,1034.322043,1089.817538,1149.643493,1196.298306,1239.75824,1295.046874,1348.848843,1369.327728,1397.929182,1401.515578,1424.995952,1430.248167,1412.619847,1376.625777,1355.672519,1329.11841,1295.922208,1258.828305,1244.356149,1214.753441,1186.45689,1164.319624,1159.954549,1134.745398,1126.543983,1113.109381,1115.690669,1112.807881,1094.637793,1088.053829,1065.646887,1043.31382,1035.645993,998.9384145,1004.256038,993.8758747,998.1809368,988.70492,961.0815599,949.4002449,928.4952118,918.9879337,912.8421376,893.621073,874.1217187,885.4498805,871.755097,837.9458123,824.847527,808.1704396,831.9985657,831.3082188,821.4747881,812.1234848,790.7135363,775.2514857,743.2276099,743.3871848,739.7568387,720.7898736,740.033356,701.1672493,707.1813754,691.0749193,679.4115969,794.9379857,803.5026343,812.4550393,800.4151074,806.7987058,855.0265313,861.9751457,868.923761,875.8723754,882.8209898,889.7696042,889.7696042,889.7696042,889.7696042,889.7696042,889.7696042,889.7696042,889.7696042,889.7696042,889.7696042,889.7696042
Mozambique,Africa,2008,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,0,0,0,0.275030642,0.794913271,1.314795901,2.073842991,3.463911028,11.46302374,130.6823564,164.4428893,201.7810887,242.8840157,287.3153792,330.2497373,379.8772318,438.2569593,505.6766541,574.3407412,649.7498533,736.5758613,830.8527835,942.3204273,1054.264617,1164.776933,1259.895316,1363.9996,1444.139033,1522.065231,1591.807021,1645.263345,1695.277879,1727.767355,1745.598352,1757.299895,1762.716236,1772.607224,1781.227999,1784.575794,1778.901256,1751.692128,1725.354945,1685.495849,1641.791446,1608.636806,1570.004042,1530.089762,1486.830261,1433.713875,1377.935632,1333.546276,1299.001297,1265.70301,1230.468873,1185.753579,1132.695265,1084.590885,1022.397783,963.9720559,903.0006933,843.1551358,781.81732,718.2717151,649.3271761,585.9097486,533.6938981,471.3211923,412.4563562,364.8134855,318.6941719,276.4923999,233.8159233,201.4207893,166.5529146,138.8459131,116.2450406,91.45489404,75.79006144,64.3244841,55.24583795,47.26960525,40.10824996,33.73485159,26.55534198,19.72006717,14.11888369,8.492758203,2.866632726,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,Africa,2009,C,Consumption,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,1273.704765,1297.746956,1322.989324,1787.520146,2069.472028,2146.905774,2231.158834,2371.82445,2453.76676,2823.619054,2470.867728,2876.084902,2592.952114,2793.348932,2907.177302,2766.923227,3032.356028,2926.430551,2858.787149,2781.070222,2608.393291,2730.273511,2664.871919,2754.837299,2722.715475,2686.861578,2733.364501,2697.875342,2666.974272,2605.287075,2554.285568,2531.254851,2531.43117,2581.80726,2596.671417,2572.907902,2541.843303,2530.594929,2519.358816,2564.773287,2673.607352,2803.56214,2840.632096,2963.073968,2921.247076,2945.399507,3021.829142,3070.040059,3148.529537,3178.552238,3144.818432,3126.582847,3129.597739,3122.385908,3112.91251,3084.199711,3081.551097,3044.230461,2988.705021,2897.813159,2802.079366,2726.445902,2654.569044,2651.94765,2649.437755,2632.665423,2659.13089,2688.013866,2695.786221,2693.774517,2693.27899,2709.870195,2719.387037,2606.072431,2651.051496,2552.381191,2564.346345,2569.309803,2519.224807,2520.171551,2549.109088,2568.79896,2541.4006,2554.814616,2573.740648,2480.968656,2447.685858,2384.326992,2316.934226,2292.293618,702.9251402,702.9251402,702.9251402,702.9251402,702.9251402,702.9251402,702.9251402,702.9251402,702.9251402,702.9251402,702.9251402
Nigeria,Africa,2009,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,0,0.249574782,1.933818282,11.49912091,30.37222137,49.69161434,81.28014047,85.97628959,109.3454268,120.987716,181.577201,221.9245806,235.3090419,414.0823433,447.1753899,607.5594221,751.9325496,870.263146,1001.291731,1095.738951,1358.727976,1432.206757,1732.705037,1863.346006,1877.612554,2061.136803,2214.656218,2397.538224,2545.911711,2660.49163,2793.679682,2769.835808,2893.303884,2868.774956,3138.667094,3600.949756,3830.433273,3950.879826,3994.090192,4292.562492,4305.491768,4537.334055,4787.042341,4873.280801,4979.295844,4718.018095,4463.525946,4308.177643,4243.619657,4074.300418,4053.766341,3994.71422,3677.834576,3477.039216,3257.180222,3303.504805,3042.611181,3057.333819,3299.607621,3173.781373,2918.014556,2609.440094,2548.060725,2409.832123,2612.543736,2424.435443,2336.682443,2278.737966,1984.396623,1716.421382,1600.985231,1494.412877,1345.831674,1141.313895,950.9156388,1228.977795,932.9260378,972.9914934,1006.460531,1053.918589,901.0203721,846.3883763,787.7429913,652.9464894,491.1435428,555.2853364,367.370533,183.4480252,28.70907336,0,0,0,0,0,0,0,0,0,0,0,0
Peru,Americas,2007,C,Consumption,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,2429.974415,2396.342304,2397.819132,2731.925071,2915.562622,3091.013191,3302.950264,3417.254459,3487.814921,3574.420699,3779.264869,3932.113306,4154.654808,4306.829116,4483.544605,4646.775161,4698.97406,4802.92121,5126.004559,5224.406405,5372.419388,5479.935562,5452.654404,5440.964461,5341.243637,5311.680283,5383.986317,5320.554201,5473.021985,5284.089619,5340.932131,5317.405254,5290.786909,5304.174364,5337.709018,5321.698633,5346.727307,5347.91637,5375.792571,5412.180623,5417.289583,5403.218894,5458.663521,5468.386442,5529.218228,5571.948083,5570.067509,5588.033542,5562.066512,5575.095424,5621.874195,5606.649017,5648.782431,5688.046135,5704.354477,5710.606137,5733.828009,5750.119608,5787.104104,5812.148574,5839.866259,5890.904549,5902.004927,5875.915234,5862.576628,5850.52101,5838.18405,5830.129219,5835.534031,5852.507977,5868.97435,5896.029549,5931.319667,5972.362749,6021.502052,6071.54371,6113.47084,6143.545498,6170.381657,6184.725724,6196.906319,6201.619032,6204.519824,6193.539413,6160.708368,6115.513245,6077.650936,6053.309787,6025.410335,5986.791837,6318.754862,6318.754862,6318.754862,6318.754862,6318.754862,6318.754862,6318.754862,6318.754862,6318.754862,6318.754862,6318.754862
Peru,Americas,2007,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.019284,683.1459447,1061.413593,1444.844301,1830.392267,2222.950874,2630.207385,3052.658106,3482.81266,3912.251374,4331.425206,4734.589197,5127.935571,5526.510507,5921.113254,6283.908571,6586.215533,6819.701279,6992.55116,7122.545626,7226.310197,7300.014192,7354.527093,7393.789134,7415.259052,7431.756961,7487.455398,7581.982823,7667.98684,7721.236886,7739.438793,7717.23297,7646.836061,7536.609799,7391.782935,7211.043526,7022.11799,6824.405487,6615.644987,6400.299232,6196.114081,6008.231651,5815.630791,5604.886959,5368.067358,5105.553095,4808.48226,4479.405306,4135.402027,3773.263499,3396.144688,3007.748414,2632.397169,2279.825783,1966.947931,1708.890179,1490.593948,1306.039923,1165.356798,1067.605932,979.8836279,893.9732133,821.5537106,752.1943426,675.4106877,599.517966,528.7648653,452.8890682,376.1873947,312.336583,267.1228953,229.6910206,192.0602767,152.2765047,113.4833887,81.4689281,34.83709211,34.83709211,34.83709211,34.83709211,34.83709211,34.83709211,34.83709211,34.83709211,34.83709211,34.83709211,34.83709211
Philippines,Asia Pacific,1999,C,Consumption,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,1271.037192,1216.030527,1204.799311,1201.856157,1211.85072,1239.240491,1626.609775,1797.811559,1894.772652,1888.724735,2024.562955,2054.241041,2083.179639,2192.205369,2242.920417,2364.82686,2459.647582,2667.070279,2821.716912,2861.815324,2926.311543,2826.538075,2799.07757,2781.558586,2775.850058,2714.487984,2733.066298,2737.609427,2727.429927,2712.013307,2696.349523,2676.193142,2658.391676,2642.30657,2628.921484,2619.391327,2610.127273,2603.973974,2598.214656,2593.800548,2593.449777,2597.810799,2604.891722,2615.083367,2628.692628,2638.967511,2647.000748,2653.09707,2659.812559,2664.207037,2669.662877,2675.648989,2681.48169,2687.529881,2695.344912,2703.064555,2710.567233,2718.79507,2727.504851,2733.889889,2741.99635,2750.756682,2759.402418,2767.927129,2777.343953,2783.94336,2790.861413,2796.521223,2801.118187,2804.349796,2807.364746,2809.564165,2812.51586,2814.428057,2821.091991,2828.417605,2835.745424,2842.431424,2849.457846,2848.60138,2846.151411,2840.524959,2832.694314,2822.963807,2815.321075,2807.513781,2799.641246,2791.757988,2783.840783,2775.895636,2767.950488,2767.950488,2767.950488,2767.950488,2767.950488,2767.950488,2767.950488,2767.950488,2767.950488,2767.950488,2767.950488
Philippines,Asia Pacific,1999,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,0,0,0.048966579,0.101197373,0.172443169,0.736106062,3.724294606,7.783820088,11.787161,15.31400827,19.81043791,27.64114452,42.13175765,69.62085507,117.2585198,188.998015,290.1036998,426.8670285,603.3451492,822.8899871,1079.751266,1364.781046,1669.646603,1966.895854,2243.051486,2478.740491,2680.724392,2837.246477,2971.307533,3082.567217,3195.14794,3320.661638,3449.861028,3579.999481,3698.401384,3817.297048,3905.754474,3994.028857,4063.339163,4135.044956,4181.130108,4222.356539,4230.470254,4221.530452,4196.432678,4158.7287,4099.222325,4057.008931,4018.608588,3975.307789,3930.077112,3901.904844,3822.988575,3717.334061,3590.196484,3457.75646,3281.897869,3140.169496,3004.566092,2866.410313,2707.234448,2558.536063,2389.779639,2206.664465,2017.052703,1844.123683,1673.434711,1522.165416,1397.52288,1296.62121,1200.713907,1118.410274,1035.963043,940.2656661,847.4915429,766.3807759,680.3403558,600.2487297,535.6626295,468.5191567,391.3153953,328.0205967,270.497739,225.433628,201.096924,193.2801829,180.09661,163.5114151,136.0686004,93.18055511,50.29271338,50.29271338,50.29271338,50.29271338,50.29271338,50.29271338,50.29271338,50.29271338,50.29271338,50.29271338,50.29271338
Senegal,Africa,2005,C,Consumption,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,709.2781904,728.5480669,747.8179433,775.7377844,810.8058568,835.7992224,885.4227693,955.3407257,1010.028524,1075.866885,1104.063439,1193.562577,1226.613827,1315.54582,1367.686456,1401.069555,1483.227217,1529.749344,1574.50523,1651.038186,1605.875694,1734.517865,1740.520184,1789.458462,1804.188442,1748.50512,1780.46099,1784.582075,1786.049202,1798.523908,1759.896169,1790.717355,1777.116735,1780.869159,1780.209869,1716.410971,1760.166322,1756.390734,1760.900471,1749.954766,1756.357192,1784.186518,1787.480568,1854.838831,1874.396752,1797.835818,1898.423049,1907.740054,1892.958299,1870.334776,1827.257134,1819.461514,1794.88991,1787.411015,1740.92957,1684.57478,1738.618266,1687.894803,1653.957334,1626.251748,1620.450736,1645.579954,1640.814835,1633.962638,1651.847806,1597.607012,1632.761551,1609.936801,1591.326056,1598.919012,1582.09554,1591.078219,1590.25534,1560.135517,1555.279623,1547.700765,1557.808788,1552.163643,1542.005641,1545.544999,1576.050878,1576.436624,1562.374691,1554.097832,1546.053861,1465.745468,1432.199104,1398.652741,1363.366642,1307.403202,1251.218529,1251.218529,1251.218529,1251.218529,1251.218529,1251.218529,1251.218529,1251.218529,1251.218529,1251.218529,1251.218529
Senegal,Africa,2005,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,0,0,0,0,0,52.96560558,102.8853823,153.0860685,297.7768842,589.1330771,738.0393115,750.7733976,763.5074834,776.2415696,849.6330735,923.0245774,996.4160813,1069.807585,1147.105948,1274.766451,1352.733777,1429.643003,1494.703326,1553.045351,1654.739639,1812.273546,1925.639157,2011.129596,2212.178774,2393.9695,2546.174447,2568.111143,2618.781447,2616.988834,2612.213396,2617.830989,2724.885579,2703.267993,2797.636821,2845.291463,2932.049857,2897.327934,2863.527167,2789.492582,2673.25086,2567.982965,2540.477604,2524.681231,2601.303095,2558.17073,2548.799984,2486.605275,2722.036692,2582.105555,2611.440555,2427.147281,2386.198374,2348.379141,2423.80841,2355.950859,2289.473498,2230.141868,2114.288111,1945.596016,1875.31621,1937.389889,1811.066401,1506.044884,1490.819881,1288.443141,1223.718291,1162.693211,1141.91036,847.8757961,817.221782,808.1941483,785.4606442,773.1689526,760.1795173,765.7195832,618.8942086,609.3362961,610.7184497,603.4574499,588.6930093,573.9285691,559.1641285,544.3996883,534.5747037,527.0041059,519.4335077,519.4335077,519.4335077,519.4335077,519.4335077,519.4335077,519.4335077,519.4335077,519.4335077,519.4335077,519.4335077
Slovenia,Europe,2004,C,Consumption,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,8853.362895,8801.96056,10435.69074,12499.66795,12833.45689,13711.43464,15455.89294,15330.05172,15361.9124,15229.92495,15787.60637,15637.16703,16416.9296,16621.25815,16851.76979,15738.40004,15424.13656,15402.98438,15068.93894,13406.10614,12783.93576,13197.90957,13357.75101,13546.98266,13686.35028,13797.93562,14059.51254,14114.40826,14163.36649,14238.92334,14116.86148,14044.85316,13912.10804,13787.66474,13644.71909,13463.45662,13349.91844,13281.98475,13262.2679,13282.89794,13315.25352,13341.02869,13326.12997,13304.5086,13303.66927,13207.66164,13273.71733,13316.0257,13354.58413,13421.35226,13492.09866,13559.5573,13613.22242,13682.07249,13778.02393,13834.36714,13882.86979,13932.3227,14001.19577,14049.49593,14091.12545,14147.72079,14252.81903,14392.90923,14569.67711,14718.87615,14863.81978,15020.82138,15161.35004,15259.43413,15325.26485,15455.22623,15627.60038,15797.02563,15960.51476,16171.88111,16336.20505,16469.26637,16589.68032,16722.63669,16835.44317,16932.15001,17015.36615,16960.99101,16888.60319,16814.25361,16736.68778,16657.46181,16571.10203,16500.43705,16297.63981,16297.63981,16297.63981,16297.63981,16297.63981,16297.63981,16297.63981,16297.63981,16297.63981,16297.63981,16297.63981
Slovenia,Europe,2004,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.8433925,668.2190988,1131.188308,1850.070109,2795.782169,4097.222668,5745.665172,7720.11805,10137.08147,12775.39566,15848.13675,18744.98509,20980.48862,22641.11232,23959.39965,25007.04973,26425.78934,27842.81563,29062.33022,29500.86797,29116.38526,28555.60771,27742.54017,27267.513,27744.32991,28404.91288,28800.66487,28998.06728,28525.0238,27825.88665,27122.41723,26441.46728,26096.45494,25693.59478,25140.1407,24240.30542,22993.52588,21491.35352,19587.56753,17322.23765,15402.44026,13468.21786,11419.71084,9408.590989,7647.665978,6045.80783,4450.830606,3144.357275,2372.327978,1970.202828,1664.633444,1370.234735,1140.070131,1009.715927,906.8360377,767.8965466,583.627083,477.5120674,363.807747,288.8701782,260.6804776,252.5145932,69.92222747,58.09424144,35.12554781,28.00484831,21.75423629,16.98310083,12.98903888,59.33778347,4.765191122,0.682082616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,Africa,2005,C,Consumption,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,3334.125253,3504.41716,3577.904612,3667.125089,3896.660281,4077.593249,5018.730394,5352.330217,5236.03408,5454.658374,5549.488265,5626.728024,5716.342144,6037.742206,6585.944181,6938.861086,7032.306877,7210.116097,7119.946433,6788.464028,6674.955138,6657.498336,6875.573435,6931.664402,7065.134807,7228.947475,7533.106604,7869.230188,8059.534402,8353.957213,8593.587446,8934.434747,9101.57116,9359.908963,9504.680735,9726.908133,9875.467132,9998.252032,9982.534879,10048.03201,10110.16095,10211.11453,10317.08706,10334.46133,10301.0969,10351.59115,10376.72082,10557.86648,10625.57944,10646.79807,10590.38331,10540.37476,10611.58924,10663.26759,10523.61953,10416.89464,10415.18991,10318.11562,10310.00149,10150.58239,10060.74922,9953.154501,9762.913778,9627.49738,9529.521518,9360.099436,9192.090024,9019.899742,8856.515636,8742.333743,8547.17883,8339.532099,8225.956543,8190.950878,8127.177523,8032.306363,7955.685639,7848.611544,7773.140004,7881.868036,7813.085254,7738.867659,7676.691097,7597.337094,7513.967296,7432.289529,7351.033976,7269.778422,7188.526044,7107.273665,7026.341915,7026.341915,7026.341915,7026.341915,7026.341915,7026.341915,7026.341915,7026.341915,7026.341915,7026.341915,7026.341915
South Africa,Africa,2005,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,2.054521079,1.728975701,1.403430324,1.527934872,4.37126052,14.71526769,58.10026026,166.5083618,356.9580965,619.6802587,1007.547592,1807.865269,2630.496796,3566.374678,4464.007912,5398.135671,6006.399962,6618.49275,7005.710572,7679.9577,8769.806221,10115.97671,10888.22192,12000.77476,12923.89004,13287.60673,13260.79773,13451.55273,13239.80767,13100.58817,13369.24641,13760.84192,13498.50419,13704.47794,13923.60064,13665.83425,13681.24983,14221.57259,14472.37086,14290.39346,13962.47924,14265.33999,13915.66111,13486.1965,13516.34511,13173.51055,13042.41788,12135.98164,10562.23148,10187.62928,9037.086707,7972.621816,6648.269945,5558.853162,4033.044914,3207.753122,2412.911528,1855.221168,1439.972148,1020.449562,830.4624845,445.8528655,330.2481428,270.6302614,251.2284188,182.2816405,163.73667,154.0044794,130.3656402,83.3315762,76.14574852,65.50170277,56.67816109,58.66424923,43.21788472,12.26753462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,Asia Pacific,2000,C,Consumption,Smooth Mean,Thousands,Constant 2010 PPP ,101,100+,Single,Reviewed,5.336610758,5.315216302,5.292492413,6.185839301,6.81296884,7.11579163,7.472142694,9.194831071,9.434019105,9.533050814,9.8410726,10.25063855,10.60822202,11.29149104,11.45141467,11.7637851,12.59756404,12.98807956,13.28866745,12.58733668,12.63906956,12.25482129,11.79639985,11.04349171,11.07396763,10.99812369,10.90916657,10.92868625,10.96050651,10.95334633,10.86359122,10.78152241,10.70857327,10.60822981,10.55811797,10.51688002,10.43779293,10.37319309,10.28917432,10.25260841,10.30736714,10.33553611,10.38838688,10.43219592,10.48119368,10.53688396,10.64900556,10.77807216,10.9422884,11.05997109,11.17794013,11.27396337,11.35047523,11.39121077,11.44568592,11.48133635,11.52271863,11.56394014,11.57523978,11.56069362,11.54369779,11.50178819,11.39337693,11.26015797,11.11352954,10.96345397,10.79206767,10.6497813,10.46720166,10.27582816,10.10695893,9.954105532,9.790432058,9.640526156,9.52182577,9.417144905,9.336407128,9.276012773,9.235101021,9.214861153,9.197501486,9.187329531,9.179979489,9.154887648,9.129976364,9.107743276,9.074476614,9.038504658,8.99410689,8.948185975,8.900998935,8.900998935,8.900998935,8.900998935,8.900998935,8.900998935,8.900998935,8.900998935,8.900998935,8.900998935,8.900998935
South Korea,Asia Pacific,2000,YL,Labor Income,Smooth Mean,Thousands,Constant 2010 PPP ,101,100+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907043218,1.635339299,2.662866163,3.942598917,5.436052328,7.015879738,8.623922169,10.16201982,11.55415217,12.76885736,13.82852396,14.691043,15.39060016,16.04025571,16.6339046,17.09532022,17.57951574,17.91928187,18.19665485,18.4056049,18.52224397,18.44069429,18.40461152,18.24276107,18.04327324,18.00462074,18.04093585,18.0540784,18.07174718,17.96465592,17.56222725,17.06501209,16.51637486,15.90754878,15.30152401,14.74688985,14.17573579,13.50961403,12.83049235,12.12463842,11.37419104,10.61615097,9.897427067,9.160065125,8.43710291,7.745447462,7.07320472,6.402640014,5.725683337,5.11974712,4.521465175,3.916964481,3.385102678,2.935350814,2.527357291,2.188772877,1.898436893,1.594585397,1.341660047,1.020871973,0.733947213,0.497424809,0.341361417,0.236777468,0.101971308,0.121920901,0.113691027,0.0865609,0.058293254,0.028555678,0.006763391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,Europe,2000,C,Consumption,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,11430.00157,9216.022986,9745.487363,12375.30652,13434.19391,13902.58501,14595.32664,15466.86436,15267.52833,15679.24227,16078.81417,16626.52903,15935.52802,16962.77027,17414.93743,17146.69414,18837.18564,19458.01567,20346.24911,20691.99929,21140.56431,20182.63852,20619.0916,19472.83568,18996.29351,19282.92909,18824.99395,18585.73864,18723.01193,18526.78628,18595.40926,18708.97297,18909.23866,18932.39869,19309.20149,18909.29159,19010.10012,19077.2237,19099.30343,18402.27567,18313.08681,17982.75582,18088.38213,18080.55654,18483.88369,18677.02358,19134.84857,19112.68654,18938.98484,18942.92164,18888.02216,19064.57892,18990.51537,19067.15314,19100.12509,19073.78089,19548.24718,19594.31314,19783.55861,19361.47824,19441.65256,19420.60775,19397.31446,19152.03014,19229.62501,19341.49121,19929.42971,19344.84786,18920.8028,19230.44115,18922.93516,19449.90209,19783.48819,20387.19128,19810.3034,19667.95456,20160.4983,19722.27127,18882.67656,18433.90848,18782.03245,19167.6347,18992.96508,18835.40507,19208.16935,20062.85207,19916.62699,19787.55916,19900.84031,19485.97386,19150.38374,19150.38374,19150.38374,19150.38374,19150.38374,19150.38374,19150.38374,19150.38374,19150.38374,19150.38374,19150.38374
